,CreationTime,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,InBandwidth
4221,2018-10-04 22:00:00,309489702.43581,95522483.3239377,-21916155.572482206,60894.6446491701,-3521.091771702973,960462686.7373444
4222,2018-10-04 22:15:00,333527385.32041544,100683406.59292638,-24572949.24662152,63532.66209376313,-4627.326647558847,983535091.442142
4223,2018-10-04 22:30:00,332519169.8556664,100680893.87666763,-24571548.34820455,63341.845358842875,-4710.769206452099,982011347.6894528
4224,2018-10-04 22:45:00,309238412.5534419,101644081.18594584,-25064394.527210813,61829.405838977094,-4122.607756242594,959507495.1305721
4225,2018-10-04 23:00:00,265338042.77245608,96670092.15765834,-22501597.222631436,58831.58366968741,-3980.964524303885,914880774.3193703
4226,2018-10-04 23:15:00,205318828.01481432,101430360.53076994,-24943276.11111414,57725.48843228874,-4260.886507840961,853304234.6613258
4227,2018-10-04 23:30:00,120459514.26828642,100967338.14163518,-24695998.912517864,56577.376778994054,-5402.189919060454,767520799.6502861
4228,2018-10-04 23:45:00,42507281.30005316,100305215.99153756,-24347073.671591725,50546.96032284884,-4025.2673610867673,689111404.8226707
4229,2018-10-05 00:15:00,-263375453.7876779,98818469.20505975,-23549479.009175062,34431.68404382531,-1553.4574901942663,380891083.56309533
4230,2018-10-05 00:30:00,-304285352.2702207,98052472.97534855,-23151125.046374716,33356.36196535606,-2001.3230993201403,339220550.67932314
4231,2018-10-05 01:15:00,-418052251.03550565,91430395.5170506,-19733202.184791412,27496.314668211173,-2442.6654822529445,223438955.8158252
4232,2018-10-05 01:30:00,-449132379.4343439,96363399.00340341,-22266835.663366098,30827.438969055263,-3837.320855306612,192134599.88106218
4233,2018-10-05 01:45:00,-471524829.3545516,96372988.7540635,-22269353.60809089,29051.608735744412,-3086.935089995647,170088942.81220248
4234,2018-10-05 02:30:00,-529495642.09613353,95730480.77336824,-21932667.604851842,30333.454886288255,-4830.398006235321,111079202.90037282
4235,2018-10-05 02:45:00,-544006260.2563188,95744621.9877118,-21938375.35934799,30832.082873633924,-5334.341863621246,96483817.46562412
4236,2018-10-05 03:15:00,-562227264.9670244,95669026.69199292,-21897532.919731956,30355.413025465044,-5645.260419347264,78177481.7450073
4237,2018-10-05 03:30:00,-565493138.488691,95691070.58770986,-21908517.416783646,31035.700517842306,-5985.3209012806565,74865259.3660751
4238,2018-10-05 04:15:00,-577796736.5133365,95549733.57124412,-21834502.578865316,31311.14852157776,-6676.779221124115,62663218.81085467
4239,2018-10-05 04:30:00,-580671136.5014646,95507355.8147818,-21812398.51660156,30568.845751157816,-6344.096095827882,59679607.5774901
4240,2018-10-05 04:45:00,-580192420.7712998,95513579.59543449,-21815651.12289015,30118.21699494201,-6152.335769626493,60239742.00208741
4241,2018-10-05 06:15:00,-497429098.4322448,96097142.93351214,-22124695.232621267,30916.243130851744,-4953.614815627099,143795015.70020196
4242,2018-10-05 06:30:00,-474035146.2752047,96552863.50441131,-22361589.44510085,31436.393218191937,-4656.0426620576345,167413450.91962332
4243,2018-10-05 06:45:00,-439428654.2776415,96674326.74206463,-22427788.30003078,31385.95469601285,-3973.7168988669405,202427852.09518898
4244,2018-10-05 07:00:00,-411697904.9987696,91949290.85756567,-20000748.876535658,28200.48265473498,-2922.045152446188,230267221.02554232
4245,2018-10-05 07:15:00,-390196429.0671619,96873707.51868375,-22538816.386992898,32713.093948390746,-3799.699719608805,252217500.27885985
4246,2018-10-05 08:00:00,-294998697.560195,93413485.77272993,-20769530.367457557,31857.992165825533,-2854.7324705120077,347296875.3471963
4247,2018-10-05 08:15:00,-253730056.58533713,98717964.73497052,-23502010.36289099,36543.68889646365,-4150.883114388612,388610541.5294908
4248,2018-10-05 08:30:00,-215015413.30925336,98874819.40914007,-23586853.338709798,37319.884256752914,-3355.7641794432193,428370815.1975728
4249,2018-10-05 08:45:00,-177944677.15716544,99057760.27979405,-23684934.456954528,39184.15041016366,-3194.955239133578,466115590.10453135
4250,2018-10-05 09:15:00,-132678015.46136212,99578044.32557954,-23957373.85418357,90967.56016981718,-6481.647450697029,575477673.1905597
4251,2018-10-05 09:30:00,-68473691.53164516,100024799.79739326,-24194052.89151718,105779.98757498202,-10464.363877862417,644719807.223099
4252,2018-10-05 10:15:00,239465473.60715887,101169568.30459107,-24816005.39716567,87292.80053372752,-14266.927902929414,888736199.7504494
4253,2018-10-05 10:30:00,287557221.71386695,100690785.40256228,-24574956.73902445,92727.70266708193,-16268.623540517921,936858855.6796856
4254,2018-10-05 10:45:00,324268699.22890925,100681667.6386548,-24574223.989087455,98739.7595837939,-18960.924828615854,974090780.4263164
4255,2018-10-05 11:00:00,349330321.43679523,88373912.56930076,-18247187.764199797,109238.34572172949,-22831.670451799055,1000431465.3570377
4256,2018-10-05 11:15:00,57850903.15316261,99383787.82307471,-23877948.43643317,280333.31361538224,-38413.18057494418,911484618.782333
4257,2018-10-05 12:15:00,328100980.1235653,84774437.96749417,-16393728.566511296,114966.09557977365,-26203.163332804386,978505650.6354
4258,2018-10-05 12:30:00,319868993.5521859,84678463.00954738,-16343482.545466717,113732.06530918679,-25769.9278997393,969957363.8741
4259,2018-10-05 13:15:00,296271410.06331074,97226304.52715322,-22794150.413031623,103072.26803090062,-21027.14983184722,945562804.8053539
4260,2018-10-05 13:30:00,310596808.36250234,97900892.98379675,-23142629.79221366,98659.68804414377,-18574.370953829064,960542640.775899
4261,2018-10-05 13:45:00,298945994.0313749,97650509.8140506,-23012603.903882988,99630.54040649153,-19688.062417445384,948561978.2637734
4262,2018-10-05 14:00:00,300859959.3467882,83071608.20528005,-15515051.118935917,99838.66233651353,-21373.49563878626,950389155.2608328
4263,2018-10-05 14:15:00,317549950.2385397,95101092.08086286,-21703472.297085717,104762.56039866061,-21939.502836539312,966745511.6469415
4264,2018-10-05 14:30:00,351555823.38358986,83504822.21913715,-15743314.45127328,100470.86753464006,-21094.62062826922,1000655628.5535408
4265,2018-10-05 14:45:00,373674913.4355817,96428188.19721738,-22392031.74425339,111998.20325681048,-24443.42561404969,1022241993.1405977
4266,2018-10-05 15:15:00,350010355.31966674,80874999.04956672,-14390652.004412921,123266.66871745283,-30700.274369527782,998827702.6218953
4267,2018-10-05 15:30:00,353981513.6547025,87942809.04818115,-18025971.132046998,126817.58569125635,-31755.46298024722,1002925330.6240356
4268,2018-10-05 15:45:00,348257366.88068986,82399928.57343665,-15174716.469894981,123177.879609075,-30537.044410557504,997523908.3891712
4269,2018-10-05 16:15:00,313558493.193385,83078101.69048285,-15519756.78227163,108438.96657720683,-24905.33241261708,962021052.3302947
4270,2018-10-05 17:00:00,303212015.0897085,93756834.50551099,-21061486.11837673,86165.12144689162,-13831.907361835481,953858920.0006076
4271,2018-10-05 17:15:00,-53533013.099142745,97883213.83601841,-23145154.485221714,117330.80910616601,-33081.72845490739,592505179.9567026
4272,2018-10-05 17:30:00,159788281.5659023,84807141.41903232,-16443300.59635879,77937.83972945531,-14084.684413275769,809454611.7509903
4273,2018-10-05 17:45:00,204611614.26024503,84833981.25979587,-16516008.04867795,74891.66825271359,-12026.401234591334,854323090.6196617
4274,2018-10-05 18:30:00,148143106.32678276,99917024.80486585,-24270134.548865482,70349.5086227037,-9796.224386702728,797056542.562908
4275,2018-10-05 18:45:00,112211710.91417217,99867717.96481107,-24240901.379384354,72003.65203431205,-11703.119971002438,759593879.8552611
4276,2018-10-05 19:00:00,63059531.10472938,94407763.634438,-21427609.53511577,74092.52400463397,-14024.774669302764,709540205.0533608
4277,2018-10-05 19:15:00,143543673.2676173,99120788.8014608,-23860141.410513345,76389.02304061437,-12937.08512238106,791701987.8516662
4278,2018-10-05 20:00:00,409092134.70169395,80596599.89938417,-14416074.090883117,69144.96835229441,-6855.249280371636,1062068565.9334457
4279,2018-10-05 20:45:00,468677054.50260174,99715445.76025282,-24255098.62264506,69521.4328112054,-4052.469485494335,1122839530.855479
4280,2018-10-05 22:15:00,467870671.1990684,100045451.51899625,-24424724.35076321,84338.24160582869,-9828.867947621891,1121500203.4773026
4281,2018-10-05 22:45:00,390236961.9225439,100063254.24089047,-24425513.878153548,70076.23963790676,-6094.81213654133,1041111851.1756488
4282,2018-10-05 23:00:00,331450216.38037777,94740268.27651578,-21681627.10887265,64824.37648033567,-5337.945801000291,981726564.0370268
4283,2018-10-05 23:15:00,249813272.29055226,99265558.95015723,-24000130.109587796,59605.67517836806,-4543.683012493478,898521004.4546795
4284,2018-10-05 23:45:00,54650213.11396409,98220765.01344168,-23441763.98971268,48381.93690619224,-3152.0244909988583,701275735.396035
4285,2018-10-06 00:00:00,-76763672.14214021,92143293.96770462,-20302037.848926518,-465.7214405475389,1229.5323499984202,522838347.1896925
4286,2018-10-06 00:15:00,-143545343.55942094,96610024.3416053,-22592021.386382233,6634.712138240397,-1473.677301469104,461229788.30925256
4287,2018-10-06 00:30:00,-225469540.304145,95736777.84653075,-22134086.36005274,8251.650489820127,-1415.6730097009588,384464840.04428935
4288,2018-10-06 00:45:00,-292944021.9322175,95020278.6911464,-21758323.636000223,7502.537393735701,-792.230797876317,320321028.6858337
4289,2018-10-06 01:00:00,-335213206.85472655,84717932.39423062,-16455389.515174462,6761.103491341486,-112.79124574530452,283322128.2882085
4290,2018-10-06 01:15:00,-381936313.7282647,89174287.88279569,-18742201.300777964,11318.203870034768,-1138.7987641302245,239899854.34693444
4291,2018-10-06 01:30:00,-475494415.0193395,93951573.56780694,-21189005.30374792,39451.233234945015,-4506.064731885939,183318472.1381521
4292,2018-10-06 01:45:00,-498738770.51708704,93813152.69853395,-21115310.56384889,39524.61568812788,-4583.024780306118,158033531.031287
4293,2018-10-06 02:00:00,-468675363.2580885,88636150.78552897,-18456088.01589027,18018.355453301847,-3646.698554962142,159182498.90218896
4294,2018-10-06 02:15:00,-488004102.3807411,93568258.34720264,-20990527.651168916,22429.530596448705,-3552.7336578102563,143196059.87119794
4295,2018-10-06 02:30:00,-507555073.50013375,93363583.92899282,-20883158.25154046,21047.26123604295,-3434.585947512476,124209627.1933302
4296,2018-10-06 02:45:00,-521676826.7698451,93318327.38167417,-20858360.549266197,20787.597024793577,-4815.008551136765,109576143.28953443
4297,2018-10-06 03:00:00,-532113111.27388555,88447862.0081409,-18352411.756310936,20808.26054316228,-3803.7027915660556,102089809.47157083
4298,2018-10-06 03:15:00,-546180025.0411587,93327685.63475122,-20860529.324671566,26106.92844262008,-5518.313519309617,89218143.56323351
4299,2018-10-06 03:30:00,-573917019.835724,93273648.0411066,-20829745.899033833,31000.7842305033,-4856.260433814701,73422572.7837048
4300,2018-10-06 03:45:00,-581382248.914829,93038727.60983841,-20708124.491637688,29681.888582939442,-5230.450767687278,63796962.17753138
4301,2018-10-06 04:00:00,-560453695.5287613,88236372.06755461,-18240587.578170374,24475.625763014275,-5441.409127977296,75565731.05340117
4302,2018-10-06 04:15:00,-559285256.8378385,92988158.01608543,-20684501.243704196,25539.97118240773,-5842.028545989314,75839022.16022989
4303,2018-10-06 04:30:00,-541229128.608179,87821471.5770836,-18029282.92574363,22083.75298414105,-5348.266614843911,92335078.12274449
4304,2018-10-06 04:45:00,-487206499.17504996,92971606.92988071,-20683763.75813495,19544.185566215398,-3821.7223950055686,142270323.9045124
4305,2018-10-06 05:00:00,-472836041.74819624,88193151.07199994,-18227810.365508884,16432.562124723863,-3152.9071644918336,156284957.75229472
4306,2018-10-06 05:15:00,-518989150.6941658,93013126.34010585,-20701683.947796285,36129.749024341356,-3604.5647089043423,136759460.5993883
4307,2018-10-06 05:30:00,-505858052.7221495,93076034.00574566,-20735448.86428541,46943.36968852736,-4281.111047651196,162045067.89070195
4308,2018-10-06 05:45:00,-505333742.65212125,93092434.5308551,-20743943.35512241,36942.52779305241,-4533.078274002137,149882813.76256657
4309,2018-10-06 06:00:00,-449749619.1949168,88572647.17572026,-18425471.348966338,12952.766926719769,-3654.163134633762,174826518.1375039
4310,2018-10-06 06:15:00,-452150327.58563375,93793443.15201703,-21110205.839063834,16106.836117650333,-3761.3366575681844,173624272.85066432
4311,2018-10-06 06:30:00,-449582304.38031375,94167076.42558236,-21302638.29091089,15171.778194571187,-3759.601057850156,174727001.16768935
4312,2018-10-06 06:45:00,-447370812.8887705,94207801.88629684,-21323820.8689837,16592.546790190776,-4088.470210909419,178176230.9607723
4313,2018-10-06 07:00:00,-441578173.7666546,81269700.03505664,-14673712.934296677,11847.656266444972,-2937.296174531474,183447725.2555917
4314,2018-10-06 07:15:00,-494790963.01357645,94432339.03453921,-21488245.09352864,41494.36710584596,-7274.152227777284,162572714.90804538
4315,2018-10-06 07:30:00,-489335526.9612372,94455996.40810283,-21500999.612407543,42960.62377211707,-6654.203810153462,171930521.74545348
4316,2018-10-06 07:45:00,-401124680.56837726,95138662.36771189,-21861608.21845191,15495.666237513145,-2907.796694978116,221873697.50328532
4317,2018-10-06 08:00:00,-379568816.24970514,90690010.98831037,-19576044.27641247,12149.175733408572,-2522.654161464005,241789300.8326256
4318,2018-10-06 08:15:00,-362181912.9581979,95648227.41323484,-22127871.817683842,12629.081420541472,-2365.275510098994,258561930.26425704
4319,2018-10-06 08:30:00,-342974882.417358,95736341.72030696,-22175259.58559105,11193.669886368602,-2171.5888996937842,275345983.47414345
4320,2018-10-06 08:45:00,-315019567.36171216,96203430.63443226,-22418492.506857373,11022.787679172381,-1753.8729448300955,302393219.55132854
4321,2018-10-06 09:00:00,-302989058.24607694,91806498.49459913,-20158500.530547258,6452.614342818129,-172.307449922706,314083689.72808164
4322,2018-10-06 09:15:00,-391998016.0189942,96856707.49174824,-22746148.12472855,58417.7376381638,-5410.628631217889,286547105.57738864
4323,2018-10-06 09:30:00,-370189625.8102897,97429205.45604236,-23042920.261017695,82933.3523187935,-8153.6452546518985,335307169.80245924
4324,2018-10-06 09:45:00,-336586590.3287431,97965711.83375125,-23322471.532015726,57112.76206355055,-6228.009577104533,339309099.15368354
4325,2018-10-06 10:00:00,-170180374.90662223,93852926.7419793,-21225278.151040696,-1355.6089140929598,-599.8070260837902,431701042.03585774
4326,2018-10-06 10:15:00,-123066575.49646914,99815888.87862024,-24297039.112983402,2374.9782040388236,-28.73492611567577,479444490.3491768
4327,2018-10-06 10:30:00,-98903020.0937848,84819566.2111428,-16587213.922709195,-5976.960483700769,2015.5962159588482,501480486.42609745
4328,2018-10-06 10:45:00,-77810646.17940669,76396242.93799497,-12311542.423546864,-9846.133114141358,4280.54626709954,524051387.85117227
4329,2018-10-06 11:00:00,-59683089.61591687,72581740.02916619,-10348562.326575521,-10315.404491513693,3201.453419160058,540198222.9217912
4330,2018-10-06 11:15:00,-208477554.2973552,83917059.8398581,-16162109.621401915,78360.96805601653,-5958.820760538177,497839805.97391087
4331,2018-10-06 11:30:00,-186360783.48401755,76542004.91849197,-12371591.246450623,74755.12410010342,-3333.5714222895676,520831554.93023866
4332,2018-10-06 11:45:00,23017985.556844898,84047530.69920912,-16257384.725161519,-14476.144313985445,7305.20232298648,617431291.7352662
4333,2018-10-06 12:00:00,50419739.648517884,86651239.69984673,-17599397.157936983,-15810.048492260767,8035.823160268376,642461275.30745
4334,2018-10-06 12:15:00,49562568.26945695,91357731.8457218,-20019797.11107927,-11595.443126840015,5721.037877134642,641811805.7079952
4335,2018-10-06 12:30:00,72987605.87428775,91119309.54480897,-19899706.205052186,-14060.457156395798,7187.36735187339,664674695.7697622
4336,2018-10-06 12:45:00,87910139.12509306,83459702.70090343,-15962069.013642771,-14909.160825998862,4881.644885973988,677082099.1138934
